scenario,state,year,load_TWh,load_normalized
rcp85cooler_ssp5,SC,2060,147.472621747636,1.622
rcp85cooler_ssp5,SC,2065,155.401720101971,1.71
rcp85cooler_ssp5,SC,2070,165.366434433665,1.819
rcp85cooler_ssp5,SC,2075,174.759854019174,1.922
rcp85cooler_ssp5,SC,2080,184.636832456299,2.031
rcp85cooler_ssp5,SC,2085,193.492378119333,2.129
rcp85cooler_ssp5,SC,2090,209.615436644288,2.306
rcp85cooler_ssp5,SC,2095,212.871355619133,2.342
rcp85cooler_ssp5,SC,2100,225.168866148918,2.477
rcp85cooler_ssp5,SD,1975,1.12379183611112,0.082
rcp85cooler_ssp5,SD,1990,7.05632597302783,0.516
rcp85cooler_ssp5,SD,2005,10.9756988215001,0.803
rcp85cooler_ssp5,SD,2010,12.5428519830557,0.917
rcp85cooler_ssp5,SD,2015,13.2131050850279,0.966
rcp85cooler_ssp5,SD,2020,13.6734316189307,1.0
rcp85cooler_ssp5,SD,2025,14.053571420289,1.028
rcp85cooler_ssp5,SD,2030,14.4382084213534,1.056
rcp85cooler_ssp5,SD,2035,15.086909666476,1.103
rcp85cooler_ssp5,SD,2040,16.2449375668932,1.188
rcp85cooler_ssp5,SD,2045,16.9454651569301,1.239
rcp85cooler_ssp5,SD,2050,17.8141445670021,1.303
rcp85cooler_ssp5,SD,2055,18.9325438425979,1.385
rcp85cooler_ssp5,SD,2060,20.7332110058843,1.516
rcp85cooler_ssp5,SD,2065,21.8434761285788,1.598
rcp85cooler_ssp5,SD,2070,22.8551680283485,1.672
rcp85cooler_ssp5,SD,2075,23.9985011102163,1.755
rcp85cooler_ssp5,SD,2080,25.7799851363969,1.885
rcp85cooler_ssp5,SD,2085,26.7759064917708,1.958
rcp85cooler_ssp5,SD,2090,27.6188978960716,2.02
rcp85cooler_ssp5,SD,2095,28.1633190170552,2.06
rcp85cooler_ssp5,SD,2100,29.3541735819827,2.147
rcp85cooler_ssp5,TN,1975,41.1720122222226,0.365
rcp85cooler_ssp5,TN,1990,85.3018564077313,0.757
rcp85cooler_ssp5,TN,2005,114.660567850365,1.017
rcp85cooler_ssp5,TN,2010,113.615224901456,1.008
rcp85cooler_ssp5,TN,2015,108.319458515279,0.961
rcp85cooler_ssp5,TN,2020,112.721124579527,1.0
rcp85cooler_ssp5,TN,2025,114.244584337026,1.014
rcp85cooler_ssp5,TN,2030,120.903667526368,1.073
rcp85cooler_ssp5,TN,2035,131.150678528365,1.163
rcp85cooler_ssp5,TN,2040,140.588006561924,1.247
rcp85cooler_ssp5,TN,2045,147.938501617951,1.312
rcp85cooler_ssp5,TN,2050,164.489500128388,1.459
rcp85cooler_ssp5,TN,2055,167.594512663799,1.487
rcp85cooler_ssp5,TN,2060,186.063360962393,1.651
rcp85cooler_ssp5,TN,2065,196.154999956372,1.74
rcp85cooler_ssp5,TN,2070,203.105263613433,1.802
rcp85cooler_ssp5,TN,2075,219.579621233729,1.948
rcp85cooler_ssp5,TN,2080,233.620633953939,2.073
rcp85cooler_ssp5,TN,2085,240.466567149453,2.133
rcp85cooler_ssp5,TN,2090,263.725242952718,2.34
rcp85cooler_ssp5,TN,2095,263.100908388854,2.334
rcp85cooler_ssp5,TN,2100,275.152832153444,2.441
rcp85cooler_ssp5,TX,1975,59.5450538888894,0.133
rcp85cooler_ssp5,TX,1990,263.648141608335,0.589
rcp85cooler_ssp5,TX,2005,370.66804612667,0.828
rcp85cooler_ssp5,TX,2010,394.038423313337,0.881
rcp85cooler_ssp5,TX,2015,425.701890995281,0.951
rcp85cooler_ssp5,TX,2020,447.477599564154,1.0
rcp85cooler_ssp5,TX,2025,463.799792149329,1.036
rcp85cooler_ssp5,TX,2030,494.657380021873,1.105
rcp85cooler_ssp5,TX,2035,532.857342937021,1.191
rcp85cooler_ssp5,TX,2040,583.229779661494,1.303
rcp85cooler_ssp5,TX,2045,625.867240895308,1.399
rcp85cooler_ssp5,TX,2050,682.147804474607,1.524
rcp85cooler_ssp5,TX,2055,720.692260237258,1.611
rcp85cooler_ssp5,TX,2060,806.20396195039,1.802
rcp85cooler_ssp5,TX,2065,867.437594710771,1.939
rcp85cooler_ssp5,TX,2070,909.716846140068,2.033
rcp85cooler_ssp5,TX,2075,960.905023987391,2.147
rcp85cooler_ssp5,TX,2080,1033.98384066953,2.311
rcp85cooler_ssp5,TX,2085,1089.87089390297,2.436
rcp85cooler_ssp5,TX,2090,1154.90315693004,2.581
rcp85cooler_ssp5,TX,2095,1179.76107938982,2.636
rcp85cooler_ssp5,TX,2100,1241.41383380741,2.774
rcp85cooler_ssp5,UT,1975,3.29445538888892,0.092
rcp85cooler_ssp5,UT,1990,17.1383130196113,0.479
rcp85cooler_ssp5,UT,2005,27.6905818724169,0.774
rcp85cooler_ssp5,UT,2010,30.7718044353614,0.86
rcp85cooler_ssp5,UT,2015,32.661936979528,0.913
rcp85cooler_ssp5,UT,2020,35.7662315456475,1.0
rcp85cooler_ssp5,UT,2025,38.8691839414959,1.087
rcp85cooler_ssp5,UT,2030,42.7742650782948,1.196
rcp85cooler_ssp5,UT,2035,45.8301758137154,1.281
rcp85cooler_ssp5,UT,2040,50.2574054034657,1.405
rcp85cooler_ssp5,UT,2045,53.4026711588929,1.493
rcp85cooler_ssp5,UT,2050,57.2077038955046,1.599
rcp85cooler_ssp5,UT,2055,61.1297777659885,1.709
rcp85cooler_ssp5,UT,2060,65.4258660536016,1.829
rcp85cooler_ssp5,UT,2065,71.131842713777,1.989
rcp85cooler_ssp5,UT,2070,75.3419661660684,2.107
rcp85cooler_ssp5,UT,2075,78.731566499439,2.201
rcp85cooler_ssp5,UT,2080,84.9001229381918,2.374
rcp85cooler_ssp5,UT,2085,88.0160558443399,2.461
rcp85cooler_ssp5,UT,2090,92.4604262159688,2.585
rcp85cooler_ssp5,UT,2095,95.3648292830649,2.666
rcp85cooler_ssp5,UT,2100,99.6171394204936,2.785
rcp85cooler_ssp5,VA,1975,10.4916560000001,0.083
rcp85cooler_ssp5,VA,1990,80.7135897861118,0.638
rcp85cooler_ssp5,VA,2005,121.355038053445,0.96
rcp85cooler_ssp5,VA,2010,125.743778926445,0.994
rcp85cooler_ssp5,VA,2015,122.565843696695,0.969
rcp85cooler_ssp5,VA,2020,126.46531642542,1.0
rcp85cooler_ssp5,VA,2025,132.219357873665,1.045
rcp85cooler_ssp5,VA,2030,130.306161820043,1.03
rcp85cooler_ssp5,VA,2035,141.898055674379,1.122
rcp85cooler_ssp5,VA,2040,153.119082624084,1.211
rcp85cooler_ssp5,VA,2045,156.856951290032,1.24
rcp85cooler_ssp5,VA,2050,171.424454810105,1.356
rcp85cooler_ssp5,VA,2055,182.538941839538,1.443
rcp85cooler_ssp5,VA,2060,196.977030657812,1.558
rcp85cooler_ssp5,VA,2065,207.197974348772,1.638
rcp85cooler_ssp5,VA,2070,213.343000956492,1.687
rcp85cooler_ssp5,VA,2075,231.143506753535,1.828
rcp85cooler_ssp5,VA,2080,241.804475836313,1.912
rcp85cooler_ssp5,VA,2085,253.919803011973,2.008
rcp85cooler_ssp5,VA,2090,276.307773776726,2.185
rcp85cooler_ssp5,VA,2095,276.932898422209,2.19
rcp85cooler_ssp5,VA,2100,297.332038449924,2.351
rcp85cooler_ssp5,VT,1975,0.926927494444452,0.157
rcp85cooler_ssp5,VT,1990,5.20915580666671,0.882
rcp85cooler_ssp5,VT,2005,6.48958418550005,1.099
rcp85cooler_ssp5,VT,2010,6.13357574838894,1.039
rcp85cooler_ssp5,VT,2015,5.97288888641671,1.012
rcp85cooler_ssp5,VT,2020,5.9034784039806,1.0
rcp85cooler_ssp5,VT,2025,5.89809148706394,0.999
rcp85cooler_ssp5,VT,2030,6.21692704991366,1.053
rcp85cooler_ssp5,VT,2035,6.77515069603644,1.148
rcp85cooler_ssp5,VT,2040,7.31835856596617,1.24
rcp85cooler_ssp5,VT,2045,8.09885290263701,1.372
rcp85cooler_ssp5,VT,2050,8.61869920938035,1.46
rcp85cooler_ssp5,VT,2055,9.4902959719998,1.608
rcp85cooler_ssp5,VT,2060,10.1598099332517,1.721
rcp85cooler_ssp5,VT,2065,10.7516546249601,1.821
rcp85cooler_ssp5,VT,2070,11.254516704827,1.906
rcp85cooler_ssp5,VT,2075,12.0107537361145,2.035
rcp85cooler_ssp5,VT,2080,12.4919951001993,2.116
rcp85cooler_ssp5,VT,2085,13.1577483902034,2.229
rcp85cooler_ssp5,VT,2090,13.4439305777568,2.277
rcp85cooler_ssp5,VT,2095,14.0440763078468,2.379
rcp85cooler_ssp5,VT,2100,14.5389660444393,2.463
rcp85cooler_ssp5,WA,1975,29.7751631086669,0.273
rcp85cooler_ssp5,WA,1990,100.645847911862,0.923
rcp85cooler_ssp5,WA,2005,92.5323999455563,0.849
rcp85cooler_ssp5,WA,2010,99.1594558635286,0.91
rcp85cooler_ssp5,WA,2015,97.491581156973,0.895
rcp85cooler_ssp5,WA,2020,108.989349132611,1.0
rcp85cooler_ssp5,WA,2025,118.652245679283,1.089
rcp85cooler_ssp5,WA,2030,125.997346305428,1.156
rcp85cooler_ssp5,WA,2035,132.659131906189,1.217
rcp85cooler_ssp5,WA,2040,142.566838474268,1.308
rcp85cooler_ssp5,WA,2045,150.806429030662,1.384
rcp85cooler_ssp5,WA,2050,158.779841060946,1.457
rcp85cooler_ssp5,WA,2055,170.070020496951,1.56
rcp85cooler_ssp5,WA,2060,179.517936711648,1.647
rcp85cooler_ssp5,WA,2065,196.244040593903,1.801
rcp85cooler_ssp5,WA,2070,204.012709596704,1.872
rcp85cooler_ssp5,WA,2075,211.446998470143,1.94
rcp85cooler_ssp5,WA,2080,223.597393033191,2.052
rcp85cooler_ssp5,WA,2085,231.570948804426,2.125
rcp85cooler_ssp5,WA,2090,240.389731875351,2.206
rcp85cooler_ssp5,WA,2095,252.079231230835,2.313
rcp85cooler_ssp5,WA,2100,262.582347767495,2.409
rcp85cooler_ssp5,WI,1975,11.8695901666668,0.163
rcp85cooler_ssp5,WI,1990,54.4834756969449,0.749
rcp85cooler_ssp5,WI,2005,77.4442781197228,1.065
rcp85cooler_ssp5,WI,2010,75.2300564997228,1.034
rcp85cooler_ssp5,WI,2015,73.9403690311812,1.016
rcp85cooler_ssp5,WI,2020,72.7433148310006,1.0
rcp85cooler_ssp5,WI,2025,73.9001492606784,1.016
rcp85cooler_ssp5,WI,2030,77.1422283160423,1.06
rcp85cooler_ssp5,WI,2035,83.6222339021012,1.15
rcp85cooler_ssp5,WI,2040,87.9805412341051,1.209
rcp85cooler_ssp5,WI,2045,96.0538588317597,1.32
rcp85cooler_ssp5,WI,2050,102.273372214173,1.406
rcp85cooler_ssp5,WI,2055,109.598713503866,1.507
rcp85cooler_ssp5,WI,2060,122.266593186856,1.681
rcp85cooler_ssp5,WI,2065,130.958860298104,1.8
rcp85cooler_ssp5,WI,2070,137.672659289541,1.893
rcp85cooler_ssp5,WI,2075,149.116857188823,2.05
rcp85cooler_ssp5,WI,2080,154.623106732168,2.126
rcp85cooler_ssp5,WI,2085,164.801504339617,2.266
rcp85cooler_ssp5,WI,2090,169.657108422349,2.332
rcp85cooler_ssp5,WI,2095,173.96256243692,2.391
rcp85cooler_ssp5,WI,2100,181.210115473851,2.491
rcp85cooler_ssp5,WV,1975,9.89425225000008,0.317
rcp85cooler_ssp5,WV,1990,25.5735591666669,0.82
rcp85cooler_ssp5,WV,2005,33.1455081602225,1.063
rcp85cooler_ssp5,WV,2010,34.9861342028614,1.122
rcp85cooler_ssp5,WV,2015,34.5696921966669,1.109
rcp85cooler_ssp5,WV,2020,31.1818354899241,1.0
rcp85cooler_ssp5,WV,2025,30.3126301594691,0.972
rcp85cooler_ssp5,WV,2030,31.1246901355814,0.998
rcp85cooler_ssp5,WV,2035,33.8546741905014,1.086
rcp85cooler_ssp5,WV,2040,35.4576274929392,1.137
rcp85cooler_ssp5,WV,2045,38.1768806624934,1.224
rcp85cooler_ssp5,WV,2050,40.8394873752567,1.31
rcp85cooler_ssp5,WV,2055,42.3656744314234,1.359
rcp85cooler_ssp5,WV,2060,46.557525926454,1.493
rcp85cooler_ssp5,WV,2065,48.8194558399968,1.566
rcp85cooler_ssp5,WV,2070,50.1345817906029,1.608
rcp85cooler_ssp5,WV,2075,53.4171419157735,1.713
rcp85cooler_ssp5,WV,2080,54.9458841073443,1.762
rcp85cooler_ssp5,WV,2085,58.3501354911146,1.871
rcp85cooler_ssp5,WV,2090,62.043641977393,1.99
rcp85cooler_ssp5,WV,2095,62.8047951419002,2.014
rcp85cooler_ssp5,WV,2100,66.2281634312178,2.124
rcp85cooler_ssp5,WY,1975,3.11098747222225,0.196
rcp85cooler_ssp5,WY,1990,12.9401842561307,0.817
rcp85cooler_ssp5,WY,2005,15.2932662408807,0.965
rcp85cooler_ssp5,WY,2010,18.4368643206974,1.164
rcp85cooler_ssp5,WY,2015,17.7748103562696,1.122
rcp85cooler_ssp5,WY,2020,15.8434366755846,1.0
rcp85cooler_ssp5,WY,2025,16.1068615299015,1.017
rcp85cooler_ssp5,WY,2030,17.5458960296421,1.107
rcp85cooler_ssp5,WY,2035,19.3716306094885,1.223
rcp85cooler_ssp5,WY,2040,21.2763816399288,1.343
rcp85cooler_ssp5,WY,2045,22.9532602158035,1.449
rcp85cooler_ssp5,WY,2050,24.7666966519913,1.563
rcp85cooler_ssp5,WY,2055,26.9175348938563,1.699
rcp85cooler_ssp5,WY,2060,29.6821453417861,1.873
rcp85cooler_ssp5,WY,2065,32.4151426277183,2.046
rcp85cooler_ssp5,WY,2070,34.2474749131906,2.162
rcp85cooler_ssp5,WY,2075,36.0449911042558,2.275
rcp85cooler_ssp5,WY,2080,38.2553000430223,2.415
rcp85cooler_ssp5,WY,2085,40.0550936186745,2.528
rcp85cooler_ssp5,WY,2090,42.0355524277773,2.653
rcp85cooler_ssp5,WY,2095,43.4943986498431,2.745
rcp85cooler_ssp5,WY,2100,45.6790561911887,2.883
rcp85hotter_ssp3,AK,1975,0.510867688888893,0.068
rcp85hotter_ssp3,AK,1990,4.96765476361115,0.66
rcp85hotter_ssp3,AK,2005,6.58350052472228,0.875
rcp85hotter_ssp3,AK,2010,6.88149901555561,0.914
rcp85hotter_ssp3,AK,2015,6.70977886111117,0.891
rcp85hotter_ssp3,AK,2020,7.52776031634728,1.0
rcp85hotter_ssp3,AK,2025,8.07765961969729,1.073
rcp85hotter_ssp3,AK,2030,9.17240868088341,1.218
rcp85hotter_ssp3,AK,2035,10.4873504279168,1.393
rcp85hotter_ssp3,AK,2040,11.7031148923556,1.555
rcp85hotter_ssp3,AK,2045,13.0063336616751,1.728
rcp85hotter_ssp3,AK,2050,13.8276965264632,1.837
rcp85hotter_ssp3,AK,2055,15.133904128989,2.01
rcp85hotter_ssp3,AK,2060,17.701299834651,2.351
rcp85hotter_ssp3,AK,2065,20.5346928491702,2.728
rcp85hotter_ssp3,AK,2070,21.7926564466307,2.895
rcp85hotter_ssp3,AK,2075,22.0095860394143,2.924
rcp85hotter_ssp3,AK,2080,21.7639548799466,2.891
rcp85hotter_ssp3,AK,2085,21.3121603524574,2.831
rcp85hotter_ssp3,AK,2090,20.8359076650468,2.768
rcp85hotter_ssp3,AK,2095,20.3512616591318,2.703
rcp85hotter_ssp3,AK,2100,19.9752579016829,2.654
rcp85hotter_ssp3,AL,1975,22.3832566666668,0.24
rcp85hotter_ssp3,AL,1990,66.373922440445,0.711
rcp85hotter_ssp3,AL,2005,97.9801635436674,1.05
rcp85hotter_ssp3,AL,2010,99.3791048471119,1.065
rcp85hotter_ssp3,AL,2015,95.4187714466952,1.023
rcp85hotter_ssp3,AL,2020,93.3145212768919,1.0
rcp85hotter_ssp3,AL,2025,93.1095269047474,0.998
rcp85hotter_ssp3,AL,2030,95.0067721170441,1.018
rcp85hotter_ssp3,AL,2035,94.7230834131832,1.015
rcp85hotter_ssp3,AL,2040,95.7620606412463,1.026
rcp85hotter_ssp3,AL,2045,92.7334921254902,0.994
rcp85hotter_ssp3,AL,2050,96.5110505635244,1.034
rcp85hotter_ssp3,AL,2055,94.1316689712946,1.009
rcp85hotter_ssp3,AL,2060,98.7697298132686,1.058
rcp85hotter_ssp3,AL,2065,100.305074023017,1.075
rcp85hotter_ssp3,AL,2070,100.192608484316,1.074
rcp85hotter_ssp3,AL,2075,99.0632905972522,1.062
rcp85hotter_ssp3,AL,2080,98.8642787424786,1.059
rcp85hotter_ssp3,AL,2085,95.0232666478869,1.018
rcp85hotter_ssp3,AL,2090,97.521021223483,1.045
rcp85hotter_ssp3,AL,2095,94.449719675681,1.012
rcp85hotter_ssp3,AL,2100,91.9195627649852,0.985
rcp85hotter_ssp3,AR,1975,6.55404508333339,0.13
rcp85hotter_ssp3,AR,1990,30.3016131544169,0.603
rcp85hotter_ssp3,AR,2005,50.7050330583615,1.009
rcp85hotter_ssp3,AR,2010,52.6740715427921,1.048
rcp85hotter_ssp3,AR,2015,49.9875361729143,0.995
rcp85hotter_ssp3,AR,2020,50.2558345896504,1.0
rcp85hotter_ssp3,AR,2025,49.9651164218543,0.994
rcp85hotter_ssp3,AR,2030,49.5309220901148,0.986
rcp85hotter_ssp3,AR,2035,50.1219596423132,0.997
rcp85hotter_ssp3,AR,2040,51.2502878414568,1.02
rcp85hotter_ssp3,AR,2045,50.4555960964674,1.004
rcp85hotter_ssp3,AR,2050,51.3688668730201,1.022
rcp85hotter_ssp3,AR,2055,49.674150660656,0.988
rcp85hotter_ssp3,AR,2060,52.8483732178493,1.052
rcp85hotter_ssp3,AR,2065,53.1005747877863,1.057
rcp85hotter_ssp3,AR,2070,51.9720106274371,1.034
rcp85hotter_ssp3,AR,2075,52.0770050801251,1.036
rcp85hotter_ssp3,AR,2080,52.5095502452807,1.045
rcp85hotter_ssp3,AR,2085,51.0000169923835,1.015
rcp85hotter_ssp3,AR,2090,51.0065858880882,1.015
rcp85hotter_ssp3,AR,2095,48.5088899082734,0.965
rcp85hotter_ssp3,AR,2100,47.3442579970843,0.942
rcp85hotter_ssp3,AZ,1975,7.84188036111117,0.083
rcp85hotter_ssp3,AZ,1990,46.3210435238337,0.493
rcp85hotter_ssp3,AZ,2005,77.8050932961117,0.828
rcp85hotter_ssp3,AZ,2010,80.6924660236118,0.859
rcp85hotter_ssp3,AZ,2015,84.567331872834,0.9
rcp85hotter_ssp3,AZ,2020,93.9720678775507,1.0
rcp85hotter_ssp3,AZ,2025,100.013870639651,1.064
rcp85hotter_ssp3,AZ,2030,106.351280811018,1.132
rcp85hotter_ssp3,AZ,2035,108.122127655984,1.151
rcp85hotter_ssp3,AZ,2040,112.060208071279,1.192
rcp85hotter_ssp3,AZ,2045,114.3993626827,1.217
rcp85hotter_ssp3,AZ,2050,118.191354739135,1.258
rcp85hotter_ssp3,AZ,2055,120.517296113964,1.282
rcp85hotter_ssp3,AZ,2060,126.349314829885,1.345
rcp85hotter_ssp3,AZ,2065,127.533841554323,1.357
rcp85hotter_ssp3,AZ,2070,131.48657890556,1.399
rcp85hotter_ssp3,AZ,2075,131.354957214519,1.398
rcp85hotter_ssp3,AZ,2080,131.190976451345,1.396
rcp85hotter_ssp3,AZ,2085,129.599226334638,1.379
rcp85hotter_ssp3,AZ,2090,128.889932291692,1.372
rcp85hotter_ssp3,AZ,2095,126.377115841201,1.345
rcp85hotter_ssp3,AZ,2100,122.103952271939,1.299
rcp85hotter_ssp3,CA,1975,51.1120033361115,0.158
rcp85hotter_ssp3,CA,1990,234.888131191946,0.727
rcp85hotter_ssp3,CA,2005,284.081968691391,0.879
rcp85hotter_ssp3,CA,2010,285.707051833058,0.884
rcp85hotter_ssp3,CA,2015,285.662068267502,0.884
rcp85hotter_ssp3,CA,2020,323.097198728689,1.0
rcp85hotter_ssp3,CA,2025,343.265487359892,1.062
rcp85hotter_ssp3,CA,2030,360.141124385731,1.115
rcp85hotter_ssp3,CA,2035,365.764032589236,1.132
rcp85hotter_ssp3,CA,2040,381.79144091715,1.182
rcp85hotter_ssp3,CA,2045,389.568470925845,1.206
rcp85hotter_ssp3,CA,2050,410.027103025712,1.269
rcp85hotter_ssp3,CA,2055,433.717410465757,1.342
rcp85hotter_ssp3,CA,2060,465.70492608981,1.441
rcp85hotter_ssp3,CA,2065,500.612898294667,1.549
rcp85hotter_ssp3,CA,2070,523.090704184756,1.619
rcp85hotter_ssp3,CA,2075,515.573376847387,1.596
rcp85hotter_ssp3,CA,2080,514.731724119709,1.593
rcp85hotter_ssp3,CA,2085,506.074002304824,1.566
rcp85hotter_ssp3,CA,2090,501.472422305617,1.552
rcp85hotter_ssp3,CA,2095,508.330165710432,1.573
rcp85hotter_ssp3,CA,2100,492.949192012082,1.526
rcp85hotter_ssp3,CO,1975,5.00399691666671,0.079
rcp85hotter_ssp3,CO,1990,34.3479379716669,0.545
rcp85hotter_ssp3,CO,2005,53.8432610408616,0.854
rcp85hotter_ssp3,CO,2010,58.1703797402783,0.923
rcp85hotter_ssp3,CO,2015,58.6969656286116,0.931
rcp85hotter_ssp3,CO,2020,63.0434279157702,1.0
rcp85hotter_ssp3,CO,2025,67.7609979021644,1.075
rcp85hotter_ssp3,CO,2030,71.1291458982314,1.128
rcp85hotter_ssp3,CO,2035,72.8495102313217,1.156
rcp85hotter_ssp3,CO,2040,76.771370409217,1.218
rcp85hotter_ssp3,CO,2045,78.5064477940673,1.245
rcp85hotter_ssp3,CO,2050,82.0506511077248,1.301
rcp85hotter_ssp3,CO,2055,85.3025443893749,1.353
rcp85hotter_ssp3,CO,2060,94.5674814449449,1.5
rcp85hotter_ssp3,CO,2065,102.101677201227,1.62
rcp85hotter_ssp3,CO,2070,106.973617735072,1.697
rcp85hotter_ssp3,CO,2075,108.310322583027,1.718
rcp85hotter_ssp3,CO,2080,110.895067654165,1.759
rcp85hotter_ssp3,CO,2085,108.939834445075,1.728
rcp85hotter_ssp3,CO,2090,108.579805907039,1.722
rcp85hotter_ssp3,CO,2095,105.926294520879,1.68
rcp85hotter_ssp3,CO,2100,106.801398115816,1.694
rcp85hotter_ssp3,CT,1975,5.5447858055556,0.174
rcp85hotter_ssp3,CT,1990,30.1614762633336,0.945
rcp85hotter_ssp3,CT,2005,36.9148393036114,1.157
rcp85hotter_ssp3,CT,2010,33.6074745391669,1.053
rcp85hotter_ssp3,CT,2015,32.3900857788891,1.015
rcp85hotter_ssp3,CT,2020,31.9010907483475,1.0
rcp85hotter_ssp3,CT,2025,30.9272294071566,0.969
rcp85hotter_ssp3,CT,2030,31.665492375263,0.993
rcp85hotter_ssp3,CT,2035,32.7582914843414,1.027
rcp85hotter_ssp3,CT,2040,33.738828947783,1.058
rcp85hotter_ssp3,CT,2045,35.9475294891686,1.127
rcp85hotter_ssp3,CT,2050,37.352739198217,1.171
rcp85hotter_ssp3,CT,2055,39.4111598447562,1.235
rcp85hotter_ssp3,CT,2060,42.8195699890353,1.342
rcp85hotter_ssp3,CT,2065,43.4610426939392,1.362
rcp85hotter_ssp3,CT,2070,44.5185235873343,1.396
rcp85hotter_ssp3,CT,2075,46.2230287339982,1.449
rcp85hotter_ssp3,CT,2080,45.8978135462743,1.439
rcp85hotter_ssp3,CT,2085,47.1392475074062,1.478
rcp85hotter_ssp3,CT,2090,46.4817555793293,1.457
rcp85hotter_ssp3,CT,2095,46.1087900938851,1.445
rcp85hotter_ssp3,CT,2100,45.1368368111795,1.415
rcp85hotter_ssp3,DC,1975,2.73394680555558,0.195
rcp85hotter_ssp3,DC,1990,10.855440955239,0.775
rcp85hotter_ssp3,DC,2005,13.1890323237223,0.941
rcp85hotter_ssp3,DC,2010,13.1144879814723,0.936
rcp85hotter_ssp3,DC,2015,12.5029796018057,0.892
rcp85hotter_ssp3,DC,2020,14.0114919244246,1.0
rcp85hotter_ssp3,DC,2025,14.0721865740476,1.004
rcp85hotter_ssp3,DC,2030,13.8026895675165,0.985
rcp85hotter_ssp3,DC,2035,14.1653749011662,1.011
rcp85hotter_ssp3,DC,2040,13.7296497574132,0.98
rcp85hotter_ssp3,DC,2045,14.1977940823923,1.013
rcp85hotter_ssp3,DC,2050,14.7083114736285,1.05
rcp85hotter_ssp3,DC,2055,14.174380244079,1.012
rcp85hotter_ssp3,DC,2060,15.3090698892723,1.093
rcp85hotter_ssp3,DC,2065,14.9088513217326,1.064
rcp85hotter_ssp3,DC,2070,14.6651693511498,1.047
rcp85hotter_ssp3,DC,2075,15.0889062482729,1.077
rcp85hotter_ssp3,DC,2080,14.2674811129307,1.018
rcp85hotter_ssp3,DC,2085,14.6410215600062,1.045
rcp85hotter_ssp3,DC,2090,15.2699675458754,1.09
rcp85hotter_ssp3,DC,2095,14.5777590705518,1.04
rcp85hotter_ssp3,DC,2100,14.8388943592804,1.059
rcp85hotter_ssp3,DE,1975,2.31968144444446,0.178
rcp85hotter_ssp3,DE,1990,9.14269908969452,0.702
rcp85hotter_ssp3,DE,2005,13.4062982101112,1.029
rcp85hotter_ssp3,DE,2010,12.7512546151945,0.979
rcp85hotter_ssp3,DE,2015,12.5176831480001,0.961
rcp85hotter_ssp3,DE,2020,13.029816848982,1.0
rcp85hotter_ssp3,DE,2025,12.8953059758473,0.99
rcp85hotter_ssp3,DE,2030,12.899031575549,0.99
rcp85hotter_ssp3,DE,2035,13.3517676679059,1.025
rcp85hotter_ssp3,DE,2040,13.1871725532121,1.012
rcp85hotter_ssp3,DE,2045,13.496049768119,1.036
rcp85hotter_ssp3,DE,2050,13.7705493667521,1.057
rcp85hotter_ssp3,DE,2055,13.4990098255971,1.036
rcp85hotter_ssp3,DE,2060,14.4950553780557,1.112
rcp85hotter_ssp3,DE,2065,14.1882656890359,1.089
rcp85hotter_ssp3,DE,2070,14.1113439052776,1.083
rcp85hotter_ssp3,DE,2075,14.4135738794318,1.106
rcp85hotter_ssp3,DE,2080,13.8636133194771,1.064
rcp85hotter_ssp3,DE,2085,14.1623382733101,1.087
rcp85hotter_ssp3,DE,2090,14.340731171124,1.101
rcp85hotter_ssp3,DE,2095,13.8237217275471,1.061
rcp85hotter_ssp3,DE,2100,13.916971962859,1.068
rcp85hotter_ssp3,FL,1975,15.1960556111112,0.052
rcp85hotter_ssp3,FL,1990,159.87559776639,0.549
rcp85hotter_ssp3,FL,2005,252.74129041278,0.867
rcp85hotter_ssp3,FL,2010,256.766659353335,0.881
rcp85hotter_ssp3,FL,2015,259.830450676669,0.892
rcp85hotter_ssp3,FL,2020,291.346326629227,1.0
rcp85hotter_ssp3,FL,2025,307.440817557475,1.055
rcp85hotter_ssp3,FL,2030,311.72763021225,1.07
rcp85hotter_ssp3,FL,2035,318.933044087086,1.095
rcp85hotter_ssp3,FL,2040,322.725240640212,1.108
rcp85hotter_ssp3,FL,2045,325.561081773669,1.117
rcp85hotter_ssp3,FL,2050,346.214674426117,1.188
rcp85hotter_ssp3,FL,2055,340.747042516345,1.17
rcp85hotter_ssp3,FL,2060,357.750392882858,1.228
rcp85hotter_ssp3,FL,2065,363.765225559956,1.249
rcp85hotter_ssp3,FL,2070,365.35096960592,1.254
rcp85hotter_ssp3,FL,2075,365.157693261725,1.253
rcp85hotter_ssp3,FL,2080,358.486996058808,1.23
rcp85hotter_ssp3,FL,2085,354.911755092031,1.218
rcp85hotter_ssp3,FL,2090,362.583655812745,1.245
rcp85hotter_ssp3,FL,2095,360.539993777286,1.237
rcp85hotter_ssp3,FL,2100,350.406095992703,1.203
rcp85hotter_ssp3,GA,1975,15.3370767777779,0.1
rcp85hotter_ssp3,GA,1990,89.2066790197507,0.58
rcp85hotter_ssp3,GA,2005,146.598406602446,0.953
rcp85hotter_ssp3,GA,2010,154.844842751585,1.007
rcp85hotter_ssp3,GA,2015,147.644996875196,0.96
rcp85hotter_ssp3,GA,2020,153.794074966955,1.0
rcp85hotter_ssp3,GA,2025,154.765525484434,1.006
